instances/sat/data/GI-CSSC14/INSTANCE_NAME,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-coeff-variation,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n14_d3_c3_num28.cnf,4000,211984,4000,211984,0,0,0.08,0.018869349,1,0,1,1,0,0.000504387,0.341268417,0.0005,0.0075,0.005767121,0,0.999339573,0.999339573,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,598,1.357742964,30,2145,2145,30,688,43,84,26.15213717,0.426689357,16,47.63776224,47.63776224,16,24.12790698,19.20930233,23.78571429,0.41,0.933318193,0.069313317,0.780752307,0.992823703,0.992686874,0.863650953,0.992441994,0.867083705,0.985585567,0.049194384,1.089873551,0.00000279,0.154193252,0.107945986,0.000004062,0.105773457,0.000007308,0.003542412,1.6,70.475,0.0403886,1855.92,0.0169369,1854,1812,1896,25.8002,0.0774803,0.999754,0,2.11,54.25,0.155063,1858.25,0.0175175,1857,1818,1906,6.28748,0.325915,0.999438,0.000177356,2.14,0.049008507,0.253937744,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d6_c2_num23.cnf,28032,3509676,28032,3509676,0,0,1.62,0.007987062,1,0,1,1,0,0.000071621,0.330534698,0.000071347,0.002283105,0.001562756,0,0.999849559,0.999849559,0.35,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.944083612,0.114212852,0.038486397,0.999996955,0.995602042,0.864187515,0.995149791,0.932835272,0.994343779,0.03650938,1.653197084,0,0.388091716,0.106204422,0.000000038,0.057540501,0.000001032,0.000110514,6.47,94854,0,0,0,0,0,0,144.149,0,1.12489,0,3.7,76704,0,0,0,0,0,0,127.3,0,1.09797,0,3.71,0.037957967,0.111239729,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d3_c2_num11.cnf,2400,84780,2400,84780,0,0,0.03,0.028308563,1,0,1,1,0,0.000843949,0.334103773,0.000833333,0.008333333,0.010700092,0,0.998584572,0.998584572,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,446,1.152712077,49,1172,1172,49,1172,49,117,22.14469683,0.427852471,12.51020408,35.02645051,35.02645051,12.51020408,35.02645051,12.51020408,18.8974359,0.21,0.912444109,0.088862866,0.796055456,0.988884597,0.988693424,0.8124121,0.98835292,0.824868361,0.985953322,0.060716065,1.062227237,0.000015643,0.146493874,0.140227935,0.000024291,0.130874532,0.000056717,0.013983154,1.81,61.0234,0.362042,1072.4,0.0922614,1080.5,1047,1111,17.4006,0.0999339,0.999495,0.00129614,2.05,42.4,0.194919,1085.52,0.0228698,1087,1053,1116,4.39192,0.501396,0.998614,0.000427133,2.09,0.050337148,0.460468598,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n11_d4_c3_num13.cnf,3968,216156,3968,216156,0,0,0.08,0.018357112,1,0,1,1,0,0.000508248,0.293840228,0.000504032,0.006048387,0.006991768,0,0.999185773,0.999185773,0.03,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,484.75,1.249488681,12,1673,1673,12,1105,25,90,41.46661217,1.056515095,14.10079275,156.6491333,156.6491333,14.10079275,29.96666667,26.12,28.24886878,1.99,0.924260376,0.083169394,0.759687309,0.993263744,0.993215084,0.813816561,0.991938643,0.864062699,0.986346859,0.054127435,1.111060329,0.000000009,0.163645073,0.136507293,0.000000501,0.107214553,0.000000794,0.001721892,2.28,762.097,4.92608,1773.26,0.186578,1830,1791,1872,29.5775,0.201505,1.02143,0.117952,2.11,1747.68,5.31736,1766.52,0.186173,1827,1783,1861,9.367,0.529723,0.967362,0.185592,2.13,0.066449766,0.335946487,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d5_c2_num30.cnf,8544,602644,8544,602644,0,0,0.26,0.014177524,1,0,1,1,0,0.000235621,0.294325755,0.000234082,0.003745318,0.004779629,0,0.999482281,0.999482281,0.05,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,292.4666667,1.15966735,4,904,786,4,692,5,78,62.03179237,1.091169941,6.88,229.6538462,178.0496795,13.16284987,128.1064935,19,25,2.01,0.936266805,0.057455109,0.864266767,0.995989807,0.995988939,0.864280353,0.992300515,0.89199579,0.918011355,0.049796379,0.913310116,0,0.107593207,0.107584743,0.000000008,0.087016546,0.000061643,0.070385085,2.7,2498.17,2.38223,3400.5,0.489923,4077.5,0,4094,37.2268,0.482347,1.01735,0.0430591,2.28,2497.43,2.51862,3463.71,0.4413,4024,0,4113,41.2498,0.420656,1.0178,0.0467656,2.29,0.050475136,0.245375035,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n13_d4_c2_num5.cnf,3200,110532,3200,110532,0,0,0.04,0.028950892,1,0,1,1,0,0.000632871,0.290047457,0.000625,0.005,0.014199691,0,0.998118192,0.998118192,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,541.4285714,0.7053453,13,1239,1239,13,799,111,550,111.0423398,1.03434372,11.45983936,318.0901126,318.0901126,11.45983936,242.8793103,20.92307692,32.81598063,0.9,0.90684912,0.096654473,0.770502491,0.989234681,0.989119563,0.791352652,0.987910181,0.792898943,0.93300155,0.062094536,1.069447124,0.000001761,0.158497012,0.148614391,0.000017984,0.147677933,0.000090281,0.041777855,1.06,89.4868,0.684112,1396,0.118073,1409,1378,1453,15.72,0.189163,0.998977,0.00270109,2.07,73.7667,0.237759,1418.18,0.0219958,1421.5,1369,1453,3.99395,0.528037,0.998349,0.000653511,2.12,0.045677638,0.252938254,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n14_d3_c2_num22.cnf,2800,98460,2800,98460,0,0,0.04,0.028437944,1,0,1,1,0,0.000723426,0.334846059,0.000714286,0.007142857,0.010742507,0,0.998578103,0.998578103,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,254.5,1.432621534,21,885,885,21,885,35,77,17.33504292,0.181326975,13.38095238,22.17740113,22.17740113,13.38095238,22.17740113,16.74285714,17.03896104,0.16,0.91298926,0.089625809,0.799579616,0.988892181,0.988539423,0.811836092,0.987944081,0.822546152,0.98668204,0.060097879,1.079207749,0.000017019,0.144672515,0.138482948,0.000026825,0.132189458,0.000084847,0.000423828,2.14,68.0588,0.0588026,1258.92,0.0185243,1259.5,1228,1284,16.8414,0.105129,0.999354,0.000196028,2.07,49.3494,0.170464,1260.76,0.0221842,1257,1229,1296,4.18173,0.472863,0.998613,0.000381848,2.11,0.049010085,0.488333333,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n10_d6_c4_num21.cnf,42048,11135092,42048,11135092,0,0,5.21,0.00377617,1,0,1,1,0,0.000047653,0.318144307,0.000047565,0.00304414,0.000483074,0,0.999960485,0.999960485,1.15,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.974543458,0.073438305,0,1,1,0.938455839,0.999997953,0.971960183,0.999240766,0.02082178,2.182641658,0,0.5,0.055803521,0,0.026621382,0.000001457,0.000736076,17.37,653566,0,0,0,0,0,0,916.369,0,1.30285,0,7.61,590291,0,0,0,0,0,0,880.308,0,1.26887,0,7.53,0.050309567,0.188294688,2.15
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n11_d4_c4_num14.cnf,5248,390460,5248,390460,0,0,0.17,0.013440557,1,0,1,1,0,0.000383487,0.295793982,0.000381098,0.006097561,0.004187617,0,0.99954925,0.99954925,0.04,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,1227.2,0.6707034,141,2212,2212,141,2040,469,1274,54.89015815,0.996932258,20.98643761,163.4937206,163.4937206,20.98643761,39.62303922,21.36886994,28.9787234,1.99,0.938312422,0.068012994,0.792502855,0.995095194,0.995041887,0.866844953,0.994165756,0.877440115,0.991726133,0.046174815,1.130269332,0.000000003,0.147810927,0.105409814,0.000000021,0.098948101,0.000000263,0.001187031,2,1063.67,3.54294,2286.67,0.27693,2449,2392,2487,41.479,0.204333,1.01167,0.0449436,2.2,337.75,3.02504,2304.5,0.266883,2454,2419,2488,21.207,0.67559,1.0026,0.0110153,2.2,0.078269286,0.371055556,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n10_d6_c4_num19.cnf,42048,11134056,42048,11134056,0,0,5.26,0.003776521,1,0,1,1,0,0.000047653,0.318159053,0.000047565,0.00304414,0.000483116,0,0.999960482,0.999960482,1.16,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.977436383,0.077510559,0.000000126,1,1,0.952711501,0.999995083,0.979980691,0.999670246,0.017986352,2.517948444,0,0.5,0.045796339,0,0.019547271,0.000002194,0.000274581,17.45,556328,0,0,0,0,0,0,865.322,0,1.24604,0,7.64,914155,0,0,0,0,0,0,921.82,0,1.48996,0,7.56,0.04632325,0.124968561,2.03
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n14_d4_c4_num16.cnf,6656,503904,6656,503904,0,0,0.21,0.013208865,1,0,1,1,0,0.000302332,0.296176212,0.000300481,0.004807692,0.004057835,0,0.999555471,0.999555471,0.06,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,394.9047619,1.304126981,4,1518,1235,4,793,6,28,57.74050014,1.302855405,9.793103448,322.0693569,145.3527473,21,33.02599388,26,29,2,0.939004713,0.071224933,0.781331268,0.995095475,0.995070097,0.830878343,0.99416733,0.887522289,0.990740976,0.045230495,1.16803933,0,0.153578169,0.126993217,0.000000013,0.092356578,0.000001381,0.000564638,2.59,814.538,3.13197,2878.69,0.300728,3097,3087,3154,40.5942,0.243359,1.00575,0.0211505,2.25,1214.64,3.04358,2822.55,0.331811,3106,3053,3139,17.1372,1.05913,1.01034,0.0346345,2.25,0.053008323,0.282628701,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d4_c2_num30.cnf,3072,108992,3072,108992,0,0,0.04,0.028185555,1,0,1,1,0,0.00065907,0.289965191,0.000651042,0.005208333,0.012931274,0,0.998238403,0.998238403,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,452.6923077,0.736565779,6,1127,896,15,570,205,442,190.5674623,0.876425855,15,487.0866511,458.6797153,18.68191964,350.9095023,22.57894737,156.4617414,2,0.907619011,0.097859229,0.770735263,0.989237291,0.98912006,0.79100945,0.988848636,0.791480219,0.984750974,0.062234696,1.08016494,0.000001766,0.158382399,0.148656383,0.000018384,0.148415713,0.000052828,0.046066258,1,82.9744,0.792192,1337.31,0.117523,1353.5,1307,1401,15.7602,0.207199,0.999009,0.00299584,2.07,74.8696,0.246165,1359.75,0.0208828,1357,1324,1400,4.80681,0.573006,0.998622,0.000695429,2.12,0.052104202,0.290224292,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d4_c3_num18.cnf,4608,264624,4608,264624,0,0,0.1,0.017413387,1,0,1,1,0,0.000437492,0.293845247,0.000434028,0.005208333,0.00597004,0,0.999274442,0.999274442,0.03,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,768.75,1.038155903,23,2082,2082,23,1972,37,737,166.2546564,1.365483801,16.48951049,630.4056988,630.4056988,16.48951049,468.5415822,20.26086957,33.7027027,2,0.928006412,0.079578307,0.79646216,0.993262527,0.993258973,0.815680979,0.99311318,0.867721637,0.990682855,0.051866531,1.125690356,0.000000005,0.145803107,0.135504787,0.000000311,0.104928784,0.000000653,0.001682802,2.38,100.069,0.514329,2044.38,0.19328,2126,2045,2151,28.8769,0.135311,0.99992,0.00111413,2.13,110.074,0.914858,2041.96,0.200654,2127,2051,2159,12.6488,0.554496,1.00007,0.00188295,2.15,0.058011943,0.425167505,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n13_d4_c2_num7.cnf,3200,110376,3200,110376,0,0,0.04,0.02899181,1,0,1,1,0,0.000632882,0.290246875,0.000625,0.005,0.014217096,0,0.998115532,0.998115532,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,396.8,0.636295029,21,1057,722,25,541,260,351,144.4726899,0.761241407,14.16,336.8392857,335.6636637,19.29639889,252.1054131,29.76190476,115.2323944,2,0.901108599,0.102262728,0.765518285,0.989240301,0.989126399,0.791122381,0.986728329,0.792474265,0.959360871,0.065841268,1.059805171,0.000001698,0.160881996,0.148597409,0.000002637,0.147898264,0.000052438,0.02499408,2.15,310.959,6.26199,1394.18,0.120273,1413,1372,1450,15.9243,0.271398,1.01988,0.177345,2.06,77.4559,0.220407,1413.81,0.0224085,1414,1378,1445,4.59365,0.579816,0.998505,0.000633017,2.12,0.05229995,0.268620576,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n10_d6_c4_num6.cnf,42048,11133928,42048,11133928,0,0,5.33,0.003776565,1,0,1,1,0,0.000047653,0.318160875,0.000047565,0.00304414,0.000483121,0,0.999960481,0.999960481,1.18,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.979897895,0.075012045,0.000000126,1,1,0.953875109,0.999995084,0.991051323,0.997835444,0.015937214,2.807438438,0,0.5,0.042990817,0,0.008816604,0.000002194,0.002159801,17.4,614165,0,0,0,0,0,0,889.969,0,1.28469,0,7.62,543361,0,0,0,0,0,0,826.859,0,1.2463,0,7.55,0.052685027,0.100044665,2.12
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d3_c4_num30.cnf,4800,359508,4800,359508,0,0,0.15,0.01335158,1,0,1,1,0,0.000419309,0.344883051,0.000416667,0.008333333,0.003005719,0,0.99966621,0.99966621,0.05,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,428.8888889,1.792413826,9,2127,2127,9,73,12,18,28.66396609,0.572175095,17,72.87823225,72.87823225,17,25.4137931,20.33333333,25,0.83,0.94831082,0.053575129,0.885703359,0.994696437,0.99462507,0.888788981,0.994528001,0.890637026,0.991409292,0.040178511,1.102324034,0.00000057,0.093574491,0.09149449,0.000000775,0.090251813,0.000001487,0.001342896,1.95,2228.55,4.56213,2185.64,0.223956,2286.5,2246,2321,39.14,0.242982,1.0483,0.216689,2.17,245.818,3.71643,2184.09,0.223688,2286.5,2252,2317,15.5687,0.768214,1.00198,0.0103132,2.19,0.07060563,0.28918357,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n11_d4_c3_num20.cnf,3968,216108,3968,216108,0,0,0.08,0.01836119,1,0,1,1,0,0.000508249,0.293872292,0.000504032,0.006048387,0.00699314,0,0.999185592,0.999185592,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,492.8888889,1.423424921,8,2025,2025,8,1070,14,37,51.89329875,1.381482492,16.50093458,252.4587654,252.4587654,16.50093458,37.89189189,21,22.25,2,0.924147979,0.082347036,0.738890561,0.993262648,0.993213758,0.812265518,0.992825356,0.875145272,0.985432738,0.054581116,1.089020271,0.000000202,0.172898008,0.137336901,0.000000411,0.100199373,0.000001643,0.001285904,2,89.2286,0.247188,1768.09,0.175108,1816,1777,1863,28.3352,0.0869177,0.99985,0.000694486,2.1,79.3226,0.11966,1824.61,0.0177647,1821,1789,1868,10.5859,0.513629,0.999631,0.000198499,2.11,0.068835721,0.318053342,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n11_d4_c4_num27.cnf,5248,390592,5248,390592,0,0,0.16,0.013436015,1,0,1,1,0,0.000383486,0.295744641,0.000381098,0.006097561,0.004186354,0,0.999549402,0.999549402,0.05,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,1275.833333,0.603882498,117,2074,2074,117,1900,316,1743,178.3389416,1.132377384,22.51362126,524.6075949,524.6075949,22.51362126,390.653471,28.56410256,74.22854388,1.99,0.939985099,0.068393634,0.76466441,0.995095166,0.995066752,0.833377357,0.994167328,0.877136242,0.991021444,0.044696871,1.151662192,0.000000005,0.16099848,0.125615353,0.000000139,0.099146518,0.000000256,0.000588483,2.48,214.286,2.25059,2263.14,0.288327,2434.5,2358,2465,38.6178,0.1464,1.00129,0.00538313,2.19,82.6,0.0836015,2457.67,0.0141534,2461,2403,2491,17.2307,0.403814,0.999817,0,2.19,0.080281666,0.315223445,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n14_d3_c2_num26.cnf,2800,98728,2800,98728,0,0,0.04,0.028360749,1,0,1,1,0,0.000723402,0.334403392,0.000714286,0.007142857,0.010717204,0,0.998581963,0.998581963,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,558.3333333,1.176971583,34,1485,1485,34,1485,34,156,26.63167091,0.438017424,16.73717949,43.01077441,43.01077441,16.73717949,43.01077441,16.73717949,20.14705882,0.2,0.913276777,0.089197258,0.795940808,0.98888585,0.988672394,0.811637431,0.988159674,0.824336506,0.98660433,0.05989397,1.077054073,0.000015623,0.146552831,0.138224285,0.000024581,0.131180147,0.000096042,0.01660232,2,130.775,4.80296,1246.75,0.102245,1258.5,1228,1294,17.1355,0.143433,1.0029,0.0353517,2.07,48.9302,0.172016,1257.88,0.0193507,1261,1227,1287,4.00531,0.479371,0.998572,0.00037207,2.14,0.043067609,0.462539191,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d3_c4_num28.cnf,4800,358532,4800,358532,0,0,0.15,0.013387926,1,0,1,1,0,0.000419316,0.345346073,0.000416667,0.008333333,0.003012991,0,0.999665302,0.999665302,0.04,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,604.8571429,1.537574075,13,2503,2503,13,1529,16,57,31.55391537,0.754082378,13,85.8737515,85.8737515,13,39.15827338,13,25.4945055,0.66,0.948264862,0.052719298,0.880099846,0.99585701,0.994625611,0.882273336,0.994518042,0.894066282,0.988975061,0.040389941,1.07463956,0.000000318,0.097281649,0.096249612,0.000000639,0.087923266,0.000001754,0.003160938,2.44,4450.3,4.41121,2165.4,0.236095,2270.5,2227,2354,35.1967,0.24084,0.94988,0.235376,2.17,55.0435,0.429937,2176.43,0.218245,2273,2235,2297,13.7693,0.581884,0.99984,0.000428423,2.18,0.073880097,0.353569961,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d5_c4_num22.cnf,17088,2725636,17088,2725636,0,0,1.23,0.006269362,1,0,1,1,0,0.000117395,0.288230576,0.000117041,0.003745318,0.001229558,0,0.999885531,0.999885531,0.32,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.962447044,0.042986813,0.841380213,0.999117366,0.998214474,0.91511032,0.996597321,0.923855003,0.992957782,0.030279854,1.175225792,0,0.120863132,0.072849396,0,0.066302487,0.000003675,0.001479773,6.09,8238,0,0,0,0,0,0,99.5639,0,1.01258,0,3.31,3552,0,0,0,0,0,0,93.4431,0,1.00516,0,3.33,0.064300792,0.173406315,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d5_c4_num19.cnf,17088,2726068,17088,2726068,0,0,1.24,0.006268369,1,0,1,1,0,0.000117395,0.288207878,0.000117041,0.003745318,0.001229381,0,0.999885549,0.999885549,0.29,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.963490828,0.043459222,0.825459729,0.999473233,0.998216245,0.919995288,0.996605673,0.924809382,0.992039674,0.029246495,1.221095021,0,0.12985022,0.069235178,0,0.065616285,0.000001722,0.001670113,6.08,17098,0,0,0,0,0,0,113.694,0,1.02524,0,3.33,2265,0,0,0,0,0,0,90.4606,0,1.00332,0,3.3,0.060098565,0.189676536,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n13_d4_c3_num28.cnf,4736,265376,4736,265376,0,0,0.11,0.017846376,1,0,1,1,0,0.000425735,0.294286482,0.000422297,0.005067568,0.006601237,0,0.999216206,0.999216206,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,640.3,0.831409041,6,1473,1473,8,1098,29,770,122.175143,1.349527799,17.25194805,509.4744745,509.4744745,19.116,172.0257732,20.625,24.83333333,2,0.926389516,0.078460607,0.796011646,0.993263175,0.993215703,0.817189943,0.991938698,0.864307862,0.987975076,0.052706462,1.091422338,0.000000004,0.146032754,0.134696891,0.000000332,0.106377683,0.000000724,0.001735325,2.36,964.769,4.56924,2085.46,0.204943,2171.5,2089,2203,29.9558,0.215328,1.02078,0.105137,2.13,118.821,1.19017,2093.89,0.19703,2166,2096,2225,13.7121,0.527264,1.00009,0.00244965,2.15,0.051714421,0.300251303,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d4_c2_num6.cnf,3072,108972,3072,108972,0,0,0.04,0.028190728,1,0,1,1,0,0.000659071,0.289991104,0.000651042,0.005208333,0.012933323,0,0.99823808,0.99823808,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,335.9,1.199203558,6,1162,1162,10,624,11,81,62.22547789,1.147471941,1,237.3104575,237.3104575,15.90025253,44.65318417,22.6,41.54320988,0.92,0.90411593,0.103611025,0.761523689,0.989238468,0.989129024,0.791083692,0.988968681,0.791435627,0.985870127,0.063647952,1.107134872,0.000001557,0.162778704,0.14861905,0.00000225,0.148436905,0.000105648,0.014950479,2.14,79.6329,0.334247,1337.14,0.115552,1356,1320,1382,15.9826,0.203382,0.998869,0.00130979,2.07,424.72,7.08586,1339.03,0.119076,1355,1317,1390,5.06739,0.582055,0.985419,0.117032,2.12,0.05062268,0.278154854,2
