INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, vars_reduced_depth_1, vars_reduced_depth_4, vars_reduced_depth_16, vars_reduced_depth_64, vars_reduced_depth_256, LP_OBJ, LPSLack_mean, LPSLack_coeff_variation, LPSLack_min, LPSLack_max, lpIntRatio, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, unit_featuretime, lpTIME, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S497489604.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.312268908, 0.678950741, 0.142857143, 1.0, 1.001340019, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.102184178, 0.071503268, 0.14875817, 3.82158937, 0.03269037, 0.023034825, 0.0, 0.10534846, 2.065009915, 0.005140633, 0.18116674, 0.003137255, 0.009803922, 3.081110311, 0.065359477, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4483.0, 0.009591791, 4440.0, 4526.0, 4526.0, 4440.0, 4526.0, 4440.0, 4526.0, 31.65988259, 0.008628297, 31.386711712, 31.933053469, 31.933053469, 31.386711712, 31.933053469, 31.386711712, 31.933053469, 0.06643407, 0.678064607, 0.000527239, 0.201943438, 0.139018807, 0.013736758, 0.090762891, 0.030807463, 0.059243182, 9.8423e-05, 0.392157509, 2.0e-08, 0.000204176, 0.000156088, 5.9664e-05, 0.000123054, 6.9269e-05, 8.9557e-05, 0.0, 0.0, 0.0, 0.134831461, 0.134831461, 0.079082655, 0.127102332, 1.221008396, 0.0, 0.482704111, 0.449438202, 10.053, 0.272399, 15.0571, 0.184086, 15.0, 12.0, 19.0, 1.95078, 0.293587, 0.881452, 0.0894397, 9.57533, 0.254735, 15.1325, 0.192338, 15.0, 12.0, 19.0, 1.66401, 0.427218, 0.873818, 0.0930572, 0.667374697, 0.754619021, 0.03, 0.0, 0.0, 60.08, 0.06, 2.01, 0.47, 0.06, 8.92, 2.05, 2.08, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1162892078.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.312530345, 0.678438537, 0.142857143, 1.0, 1.001787165, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.10853837, 0.069803922, 0.152679739, 4.036617959, 0.029692489, 0.021526846, 0.0, 0.106164384, 1.988902573, 0.004924726, 0.209599555, 0.003006536, 0.010326797, 3.1375903, 0.062614379, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4479.5, 0.00546936, 4455.0, 4504.0, 4504.0, 4455.0, 4504.0, 4455.0, 4504.0, 31.301230556, 0.008655491, 31.03030303, 31.572158082, 31.572158082, 31.03030303, 31.572158082, 31.03030303, 31.572158082, 0.060687833, 0.702673448, 0.000422223, 0.205170822, 0.121411328, 0.006706866, 0.084563989, 0.032307658, 0.053323934, 9.8837e-05, 0.422670008, 1.2e-08, 0.00024001, 0.000144701, 5.3249e-05, 0.000119853, 6.9289e-05, 9.246e-05, 0.0, 0.0, 0.0, 0.179775281, 0.179775281, 0.092517862, 0.137233307, 1.147043255, 0.0, 0.496432268, 0.426966292, 9.87493, 0.266234, 15.0707, 0.190904, 15.0, 12.0, 19.0, 1.93223, 0.294454, 0.878647, 0.0930639, 9.54325, 0.253835, 14.9305, 0.190548, 15.0, 12.0, 19.0, 1.65666, 0.404378, 0.8702, 0.0891217, 0.666764265, 0.756359117, 0.03, 0.0, 0.01, 60.28, 0.06, 1.99, 0.47, 0.05, 10.3, 2.06, 2.07, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1066578725.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.31155929, 0.68400049, 0.142857143, 1.0, 1.000778744, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.111519337, 0.070457516, 0.157124183, 3.811892221, 0.032466435, 0.027922207, 0.0, 0.128455285, 2.10173072, 0.005274289, 0.185546012, 0.003267974, 0.010718954, 3.109276624, 0.067058824, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4483.5, 0.003680161, 4467.0, 4500.0, 4500.0, 4467.0, 4500.0, 4467.0, 4500.0, 31.41794978, 0.002657886, 31.334444444, 31.501455115, 31.501455115, 31.334444444, 31.501455115, 31.334444444, 31.501455115, 0.065749961, 0.818695595, 8.9919e-05, 0.241077028, 0.138010325, 0.010849769, 0.093615497, 0.023752093, 0.049548346, 9.9483e-05, 0.341240506, 8.0e-09, 0.000228201, 0.000143653, 6.1649e-05, 0.000119383, 7.7489e-05, 9.553e-05, 0.0, 0.0, 0.0, 0.224719101, 0.224719101, 0.086656743, 0.121583589, 1.252843241, 0.0, 0.498845485, 0.471910112, 9.78567, 0.280984, 15.0676, 0.19327, 15.0, 11.0, 19.0, 1.95126, 0.300133, 0.882623, 0.210803, 9.41519, 0.258133, 15.1212, 0.187257, 15.0, 12.0, 19.0, 1.70153, 0.409008, 0.876627, 0.0927999, 0.666282531, 0.759501764, 0.03, 0.0, 0.01, 60.04, 0.06, 2.0, 0.47, 0.05, 9.43, 2.08, 2.08, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1699297664.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.312978525, 0.678890909, 0.142857143, 1.0, 1.003614014, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.103421973, 0.072156863, 0.151372549, 3.88673374, 0.032168465, 0.025025566, 0.0, 0.105769231, 2.024055415, 0.004976133, 0.190808159, 0.003006536, 0.011111111, 2.940020764, 0.063267974, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4421.333333333, 0.01782093, 4311.0, 4490.0, 4490.0, 4311.0, 4490.0, 4311.0, 4463.0, 31.295395727, 0.012312006, 30.862676873, 31.798565987, 31.798565987, 30.862676873, 31.798565987, 30.862676873, 31.224944321, 0.06531133, 0.750666622, 0.000408679, 0.203837538, 0.133123669, 0.007819444, 0.093392464, 0.02489707, 0.057988358, 9.7084e-05, 0.315669175, 1.6e-08, 0.000178841, 0.000133528, 6.2017e-05, 0.000112108, 7.8679e-05, 9.6071e-05, 0.0, 0.0, 0.0, 0.191011236, 0.191011236, 0.071730373, 0.13046102, 1.233111065, 0.0, 0.495274102, 0.471910112, 9.66977, 0.264975, 15.187, 0.191148, 15.0, 12.0, 19.0, 1.94271, 0.287737, 0.87644, 0.090767, 9.43607, 0.256518, 14.9746, 0.189058, 15.0, 11.0, 19.0, 1.65523, 0.422765, 0.871996, 0.0868574, 0.662798282, 0.763901005, 0.04, 0.0, 0.0, 60.16, 0.06, 2.01, 0.47, 0.06, 8.32, 2.06, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1423743452.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.311521942, 0.680713243, 0.142857143, 1.0, 0.999597152, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.103649495, 0.068496732, 0.148627451, 4.01134447, 0.035326905, 0.027351525, 0.0, 0.144674086, 2.137551487, 0.004698539, 0.168862365, 0.003398693, 0.008366013, 2.912032976, 0.059738562, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4473.5, 0.010394546, 4427.0, 4520.0, 4520.0, 4427.0, 4520.0, 4427.0, 4520.0, 30.867967905, 0.005674934, 30.692794217, 31.043141593, 31.043141593, 30.692794217, 31.043141593, 30.692794217, 31.043141593, 0.071613344, 0.736851739, 0.000191091, 0.266144695, 0.140220257, 0.011813091, 0.108043805, 0.033829355, 0.062807201, 0.000102441, 0.43265447, 2.0e-08, 0.000289748, 0.000169627, 5.3e-05, 0.000119768, 7.577e-05, 9.4912e-05, 0.0, 0.0, 0.0, 0.202247191, 0.202247191, 0.126220197, 0.120936922, 1.305123665, 0.0, 0.480369601, 0.449438202, 9.69889, 0.307285, 15.1289, 0.191045, 15.0, 12.0, 19.0, 1.95012, 0.284384, 0.87962, 0.0935795, 9.2197, 0.27154, 15.1549, 0.19471, 15.0, 12.0, 19.0, 1.62567, 0.425097, 0.87135, 0.0937525, 0.663978135, 0.753119858, 0.03, 0.01, 0.0, 60.45, 0.06, 2.0, 0.47, 0.07, 11.5, 2.06, 2.07, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1261245886.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.313426704, 0.680773571, 0.142857143, 1.0, 1.006035586, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.104638306, 0.071372549, 0.150065359, 3.999890602, 0.035161852, 0.025836665, 0.0, 0.107544141, 2.097811805, 0.004904164, 0.197296981, 0.003398693, 0.010326797, 2.917618279, 0.062352941, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4495.0, 0.015350389, 4426.0, 4564.0, 4564.0, 4426.0, 4564.0, 4426.0, 4564.0, 31.442427931, 0.005893657, 31.257117036, 31.627738826, 31.627738826, 31.257117036, 31.627738826, 31.257117036, 31.627738826, 0.071242512, 0.709211846, 0.000136243, 0.205384008, 0.144284113, 0.011864779, 0.093197998, 0.027519474, 0.066088228, 0.000101059, 0.390022874, 1.8e-08, 0.000214583, 0.000165427, 6.0475e-05, 0.000124167, 7.1813e-05, 9.5055e-05, 0.0, 0.0, 0.0, 0.202247191, 0.202247191, 0.095729133, 0.135476147, 1.296905588, 0.0, 0.5, 0.528089888, 9.82649, 0.289149, 15.1336, 0.19049, 15.0, 12.0, 19.0, 1.96012, 0.292188, 0.880524, 0.0949748, 9.46154, 0.263403, 15.2144, 0.184853, 15.0, 12.0, 19.0, 1.66039, 0.423094, 0.876007, 0.0877963, 0.667167914, 0.754243744, 0.03, 0.0, 0.01, 60.24, 0.06, 2.0, 0.47, 0.06, 9.09, 2.05, 2.07, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S2049875177.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.316003735, 0.690401829, 0.142857143, 1.0, 1.018855056, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.107073, 0.071503268, 0.150980392, 4.032800003, 0.037802329, 0.026644634, 0.0, 0.099337748, 2.16399586, 0.004893883, 0.189549037, 0.003137255, 0.009019608, 3.13004665, 0.062222222, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4462.0, 0.002913492, 4449.0, 4475.0, 4475.0, 4449.0, 4475.0, 4449.0, 4475.0, 31.238796867, 0.01474591, 30.778152394, 31.699441341, 31.699441341, 30.778152394, 31.699441341, 30.778152394, 31.699441341, 0.076462689, 0.683248374, 4.5143e-05, 0.192016154, 0.157829048, 0.014894771, 0.118138807, 0.032017566, 0.059203341, 0.000103318, 0.405565365, 1.6e-08, 0.00019965, 0.00016578, 5.9585e-05, 0.000128267, 7.5442e-05, 9.2808e-05, 0.0, 0.0, 0.0, 0.134831461, 0.134831461, 0.14447784, 0.128126794, 1.266578625, 0.0, 0.488594891, 0.483146067, 9.71478, 0.260693, 15.0632, 0.192491, 15.0, 11.0, 19.0, 1.92488, 0.284781, 0.878451, 0.0897298, 9.31703, 0.265707, 15.0717, 0.186047, 15.0, 11.0, 19.0, 1.70137, 0.418786, 0.874391, 0.0884782, 0.670416047, 0.755156283, 0.03, 0.01, 0.0, 60.05, 0.06, 2.0, 0.48, 0.05, 9.45, 2.05, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S460471212.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.312941176, 0.681550046, 0.142857143, 1.0, 1.004145801, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.095544258, 0.070588235, 0.143006536, 3.982253024, 0.030459792, 0.022642747, 0.001610306, 0.09314587, 2.033279312, 0.005017258, 0.196741349, 0.002614379, 0.009934641, 3.142762614, 0.06379085, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4485.5, 0.018169658, 4404.0, 4567.0, 4567.0, 4404.0, 4567.0, 4404.0, 4567.0, 31.431293848, 0.011879624, 31.057901907, 31.804685789, 31.804685789, 31.057901907, 31.804685789, 31.057901907, 31.804685789, 0.061956003, 0.723224627, 0.00343016, 0.183198408, 0.135915266, 0.006544553, 0.089252641, 0.026747071, 0.054743105, 9.6788e-05, 0.382920646, 3.7e-08, 0.000209184, 0.000146231, 5.524e-05, 0.000117659, 7.3098e-05, 8.9317e-05, 0.0, 0.0, 0.0, 0.292134831, 0.292134831, 0.092483953, 0.125780974, 1.234862149, 0.0, 0.487528027, 0.426966292, 9.98077, 0.279586, 15.162, 0.192641, 15.0, 12.0, 19.0, 1.93667, 0.275692, 0.87867, 0.0914133, 9.48236, 0.25054, 15.0345, 0.190514, 15.0, 11.0, 19.0, 1.6666, 0.423018, 0.870323, 0.0897678, 0.665794525, 0.74761408, 0.03, 0.01, 0.0, 60.34, 0.06, 2.0, 0.47, 0.06, 9.64, 2.08, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1848029373.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.311932773, 0.682553402, 0.142857143, 1.0, 1.002208189, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.1063593, 0.069934641, 0.150457516, 3.956979534, 0.031445483, 0.025912621, 0.001560062, 0.107325383, 2.085523709, 0.004811633, 0.176340647, 0.003267974, 0.008496732, 2.991018339, 0.061176471, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4446.0, 0.013945119, 4384.0, 4508.0, 4508.0, 4384.0, 4508.0, 4384.0, 4508.0, 31.196114956, 0.011412145, 30.840100365, 31.552129547, 31.552129547, 30.840100365, 31.552129547, 30.840100365, 31.552129547, 0.063763366, 0.795353717, 0.003101391, 0.20688957, 0.142272201, 0.009450286, 0.095835973, 0.021918471, 0.053334328, 0.000100694, 0.424203347, 1.7e-08, 0.000239845, 0.000163054, 4.8031e-05, 0.000125085, 7.4724e-05, 9.666e-05, 0.0, 0.0, 0.0, 0.314606742, 0.314606742, 0.124021361, 0.131679912, 1.274028876, 0.0, 0.497560976, 0.505617978, 9.81976, 0.260136, 15.2383, 0.190546, 15.0, 12.0, 19.0, 1.95334, 0.290895, 0.881132, 0.0914089, 9.51455, 0.299254, 15.1097, 0.191632, 15.0, 12.0, 19.0, 1.65224, 0.415058, 0.873095, 0.0920457, 0.666695636, 0.749289743, 0.03, 0.0, 0.01, 60.01, 0.06, 2.01, 0.47, 0.05, 10.97, 2.05, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S187033119.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.309729225, 0.683545122, 0.142857143, 1.0, 0.995652103, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.108346901, 0.072156863, 0.153986928, 3.802972842, 0.031696092, 0.025248979, 0.0, 0.112929624, 2.061897383, 0.004811633, 0.212158844, 0.002875817, 0.010980392, 3.058855638, 0.061176471, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4443.5, 0.003488241, 4428.0, 4459.0, 4459.0, 4428.0, 4459.0, 4428.0, 4459.0, 31.184355053, 0.011002872, 30.841237579, 31.527472527, 31.527472527, 30.841237579, 31.527472527, 30.841237579, 31.527472527, 0.064263785, 0.764379581, 0.000212962, 0.215582763, 0.14470097, 0.011465045, 0.090914379, 0.027999412, 0.051853011, 9.8561e-05, 0.347773426, 1.1e-08, 0.000187715, 0.000147039, 6.4047e-05, 0.000118982, 7.4628e-05, 9.7111e-05, 0.0, 0.0, 0.0, 0.224719101, 0.224719101, 0.108622367, 0.114327459, 1.298086623, 0.0, 0.484695052, 0.505617978, 9.88812, 0.274868, 15.0916, 0.193591, 15.0, 12.0, 19.0, 1.944, 0.28822, 0.878988, 0.0928393, 9.5, 0.267296, 15.0972, 0.189991, 15.0, 11.0, 19.0, 1.69708, 0.401173, 0.874862, 0.0964928, 0.662702703, 0.767794084, 0.03, 0.01, 0.0, 60.18, 0.06, 2.0, 0.47, 0.06, 10.72, 2.06, 2.09, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1283470395.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.311858077, 0.680492752, 0.142857143, 1.0, 1.000947642, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.117876894, 0.070065359, 0.16130719, 3.800911605, 0.032099041, 0.021804776, 0.0, 0.097087379, 2.041981563, 0.004863039, 0.198437062, 0.003267974, 0.010196078, 3.030312631, 0.061830065, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4452.0, 0.000224618, 4451.0, 4453.0, 4453.0, 4451.0, 4453.0, 4451.0, 4453.0, 31.076980508, 0.009099242, 30.79420355, 31.359757467, 31.359757467, 30.79420355, 31.359757467, 30.79420355, 31.359757467, 0.065493133, 0.658856621, 2.7741e-05, 0.191862205, 0.12086148, 0.010393008, 0.093434992, 0.031969207, 0.062781334, 9.9305e-05, 0.373962861, 4.0e-09, 0.000233855, 0.000141548, 5.6134e-05, 0.000124478, 7.5807e-05, 9.0558e-05, 0.0, 0.0, 0.0, 0.179775281, 0.179775281, 0.093679877, 0.123016894, 1.17010635, 0.0, 0.492350777, 0.449438202, 9.90872, 0.246974, 15.2372, 0.183394, 15.0, 12.0, 19.0, 1.96762, 0.280177, 0.883212, 0.0854943, 9.5152, 0.298077, 15.0929, 0.19557, 15.0, 11.0, 19.0, 1.6508, 0.434817, 0.880832, 0.282034, 0.666453682, 0.750697025, 0.03, 0.01, 0.0, 60.27, 0.06, 2.0, 0.47, 0.05, 9.77, 2.07, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S2056042022.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.311633987, 0.6897272, 0.142857143, 1.0, 1.00472038, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.107439627, 0.07124183, 0.151372549, 3.966676683, 0.033882398, 0.02450109, 0.0, 0.093862816, 2.108308443, 0.005243446, 0.163985926, 0.003529412, 0.008496732, 3.005040427, 0.066666667, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4463.5, 0.011089952, 4414.0, 4513.0, 4513.0, 4414.0, 4513.0, 4414.0, 4513.0, 31.025835222, 0.000445692, 31.01200725, 31.039663195, 31.039663195, 31.01200725, 31.039663195, 31.01200725, 31.039663195, 0.068885196, 0.701001745, 3.2026e-05, 0.18511276, 0.14922376, 0.01257889, 0.102913644, 0.029914597, 0.064001533, 0.00010094, 0.398265123, 1.5e-08, 0.000203374, 0.000153977, 5.3221e-05, 0.00012755, 7.2134e-05, 9.5854e-05, 0.0, 0.0, 0.0, 0.168539326, 0.168539326, 0.081851486, 0.118035908, 1.219633214, 0.0, 0.479616307, 0.460674157, 9.97247, 0.261949, 15.0545, 0.192878, 15.0, 11.0, 19.0, 1.96252, 0.294595, 0.882432, 0.0919527, 9.44644, 0.259449, 15.1316, 0.189464, 15.0, 12.0, 19.0, 1.66191, 0.418191, 0.872454, 0.0882049, 0.668996463, 0.761776529, 0.03, 0.01, 0.0, 60.07, 0.06, 1.99, 0.47, 0.05, 8.85, 2.05, 2.08, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1806651752.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.313912232, 0.681586507, 0.142857143, 1.0, 1.007647284, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.106417646, 0.070588235, 0.152418301, 3.898492126, 0.031234109, 0.022231423, 0.0, 0.102866779, 1.990955329, 0.005161196, 0.183390178, 0.003529412, 0.010196078, 3.033783329, 0.065620915, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4497.0, 0.003557928, 4481.0, 4513.0, 4513.0, 4481.0, 4513.0, 4481.0, 4513.0, 31.366771132, 0.001255751, 31.327382281, 31.406159982, 31.406159982, 31.327382281, 31.406159982, 31.327382281, 31.406159982, 0.063624912, 0.688809987, 0.000314294, 0.199089207, 0.11893822, 0.008500323, 0.093228601, 0.025316969, 0.056761801, 9.781e-05, 0.366528977, 1.2e-08, 0.000216986, 0.000136611, 5.8838e-05, 0.000114267, 7.6407e-05, 9.4488e-05, 0.0, 0.0, 0.0, 0.258426966, 0.258426966, 0.088344529, 0.115815011, 1.27708346, 0.0, 0.469907596, 0.471910112, 9.84495, 0.2501, 14.9837, 0.195379, 15.0, 11.0, 19.0, 1.9167, 0.28869, 0.876323, 0.0917634, 9.4943, 0.263388, 15.0033, 0.194569, 15.0, 11.0, 19.0, 1.64294, 0.417892, 0.872501, 0.0887529, 0.663471778, 0.750648244, 0.03, 0.0, 0.01, 60.02, 0.06, 2.0, 0.48, 0.05, 8.27, 2.06, 2.07, 2.0
